#collected from http://www.nrc.gov/reading-rm/doc-collections/event-status/reactor-status/PowerReactorStatusForLast365Days.txt on 8/30/2014
ReportDt|Unit|Power
05/20/2014|Pilgrim 1|100
05/20/2014|Point Beach 1|100
05/20/2014|Point Beach 2|100
05/20/2014|Prairie Island 1|100
05/20/2014|Prairie Island 2|0
05/20/2014|Quad Cities 1|100
05/20/2014|Quad Cities 2|100
05/20/2014|River Bend 1|100
05/20/2014|Robinson 2|100
05/20/2014|Saint Lucie 1|100
05/20/2014|Saint Lucie 2|100
05/20/2014|Salem 1|100
05/20/2014|Salem 2|0
05/20/2014|Seabrook 1|100
05/20/2014|Sequoyah 1|100
05/20/2014|Sequoyah 2|0
05/20/2014|South Texas 1|0
05/20/2014|South Texas 2|100
05/20/2014|Summer|0
05/20/2014|Surry 1|100
05/20/2014|Surry 2|0
05/20/2014|Susquehanna 1|0
05/20/2014|Susquehanna 2|100
05/20/2014|Three Mile Island 1|100
05/20/2014|Turkey Point 3|100
05/20/2014|Turkey Point 4|100
05/20/2014|Vermont Yankee|100
05/20/2014|Vogtle 1|100
05/20/2014|Vogtle 2|100
05/20/2014|Waterford 3|49
05/20/2014|Watts Bar 1|100
05/20/2014|Wolf Creek 1|100
05/19/2014|Arkansas Nuclear 1|72
05/19/2014|Arkansas Nuclear 2|0
05/19/2014|Beaver Valley 1|100
05/19/2014|Beaver Valley 2|0
05/19/2014|Braidwood 1|100
05/19/2014|Braidwood 2|0
05/19/2014|Browns Ferry 1|100
05/19/2014|Browns Ferry 2|100
05/19/2014|Browns Ferry 3|100
05/19/2014|Brunswick 1|100
05/19/2014|Brunswick 2|100
05/19/2014|Byron 1|100
05/19/2014|Byron 2|100
05/19/2014|Callaway|100
05/19/2014|Calvert Cliffs 1|100
05/19/2014|Calvert Cliffs 2|100
05/19/2014|Catawba 1|0
05/19/2014|Catawba 2|100
05/19/2014|Clinton|95
05/19/2014|Columbia Generating Station|100
05/19/2014|Comanche Peak 1|100
05/19/2014|Comanche Peak 2|100
05/19/2014|Cooper|100
05/19/2014|D.C. Cook 1|100
05/19/2014|D.C. Cook 2|100
05/19/2014|Davis-Besse|100
05/19/2014|Diablo Canyon 1|100
05/19/2014|Diablo Canyon 2|100
05/19/2014|Dresden 2|100
05/19/2014|Dresden 3|100
05/19/2014|Duane Arnold|99
05/19/2014|Farley 1|100
05/19/2014|Farley 2|100
05/19/2014|Fermi 2|100
05/19/2014|FitzPatrick|100
05/19/2014|Fort Calhoun|100
05/19/2014|Ginna|0
05/19/2014|Grand Gulf 1|100
05/19/2014|Harris 1|0
05/19/2014|Hatch 1|100
05/19/2014|Hatch 2|100
05/19/2014|Hope Creek 1|100
05/19/2014|Indian Point 2|100
05/19/2014|Indian Point 3|100
05/19/2014|La Salle 1|100
05/19/2014|La Salle 2|100
05/19/2014|Limerick 1|100
05/19/2014|Limerick 2|100
05/19/2014|McGuire 1|100
05/19/2014|McGuire 2|100
05/19/2014|Millstone 2|63
05/19/2014|Millstone 3|98
05/19/2014|Monticello|88
05/19/2014|Nine Mile Point 1|100
05/19/2014|Nine Mile Point 2|100
05/19/2014|North Anna 1|100
05/19/2014|North Anna 2|100
05/19/2014|Oconee 1|100
05/19/2014|Oconee 2|100
05/19/2014|Oconee 3|100
05/19/2014|Oyster Creek|95
05/19/2014|Palisades|100
05/19/2014|Palo Verde 1|100
05/19/2014|Palo Verde 2|100
05/19/2014|Palo Verde 3|100
05/19/2014|Peach Bottom 2|100
05/19/2014|Peach Bottom 3|100
05/19/2014|Perry 1|94
05/19/2014|Pilgrim 1|73
05/19/2014|Point Beach 1|100
05/19/2014|Point Beach 2|100
05/19/2014|Prairie Island 1|100
05/19/2014|Prairie Island 2|0
05/19/2014|Quad Cities 1|100
05/19/2014|Quad Cities 2|100
05/19/2014|River Bend 1|100
05/19/2014|Robinson 2|100
05/19/2014|Saint Lucie 1|100
05/19/2014|Saint Lucie 2|100
05/19/2014|Salem 1|100
05/19/2014|Salem 2|0
05/19/2014|Seabrook 1|100
05/19/2014|Sequoyah 1|100
05/19/2014|Sequoyah 2|0
05/19/2014|South Texas 1|0
05/19/2014|South Texas 2|100
05/19/2014|Summer|0
05/19/2014|Surry 1|100
05/19/2014|Surry 2|0
05/19/2014|Susquehanna 1|0
05/19/2014|Susquehanna 2|100
05/19/2014|Three Mile Island 1|100
05/19/2014|Turkey Point 3|100
05/19/2014|Turkey Point 4|100
05/19/2014|Vermont Yankee|100
05/19/2014|Vogtle 1|100
05/19/2014|Vogtle 2|100
05/19/2014|Waterford 3|49
05/19/2014|Watts Bar 1|100
05/19/2014|Wolf Creek 1|100
05/18/2014|Arkansas Nuclear 1|72
05/18/2014|Arkansas Nuclear 2|0
05/18/2014|Beaver Valley 1|100
05/18/2014|Beaver Valley 2|0
05/18/2014|Braidwood 1|100
05/18/2014|Braidwood 2|0
05/18/2014|Browns Ferry 1|100
05/18/2014|Browns Ferry 2|100
05/18/2014|Browns Ferry 3|100
05/18/2014|Brunswick 1|100
05/18/2014|Brunswick 2|100
05/18/2014|Byron 1|100
05/18/2014|Byron 2|100
05/18/2014|Callaway|100
05/18/2014|Calvert Cliffs 1|100
05/18/2014|Calvert Cliffs 2|100
05/18/2014|Catawba 1|0
05/18/2014|Catawba 2|100
05/18/2014|Clinton|85
05/18/2014|Columbia Generating Station|100
05/18/2014|Comanche Peak 1|100
05/18/2014|Comanche Peak 2|100
05/18/2014|Cooper|100
05/18/2014|D.C. Cook 1|100
05/18/2014|D.C. Cook 2|100
05/18/2014|Davis-Besse|100
05/18/2014|Diablo Canyon 1|100
05/18/2014|Diablo Canyon 2|100
05/18/2014|Dresden 2|100
05/18/2014|Dresden 3|70
05/18/2014|Duane Arnold|99
05/18/2014|Farley 1|100
05/18/2014|Farley 2|14
05/18/2014|Fermi 2|100
05/18/2014|FitzPatrick|100
05/18/2014|Fort Calhoun|100
05/18/2014|Ginna|0
05/18/2014|Grand Gulf 1|100
05/18/2014|Harris 1|0
05/18/2014|Hatch 1|100
05/18/2014|Hatch 2|100
05/18/2014|Hope Creek 1|100
05/18/2014|Indian Point 2|100
05/18/2014|Indian Point 3|100
05/18/2014|La Salle 1|69
05/18/2014|La Salle 2|100
05/18/2014|Limerick 1|100
05/18/2014|Limerick 2|100
05/18/2014|McGuire 1|100
05/18/2014|McGuire 2|100
05/18/2014|Millstone 2|20
05/18/2014|Millstone 3|100
05/18/2014|Monticello|88
05/18/2014|Nine Mile Point 1|100
05/18/2014|Nine Mile Point 2|100
05/18/2014|North Anna 1|100
05/18/2014|North Anna 2|100
05/18/2014|Oconee 1|100
05/18/2014|Oconee 2|100
05/18/2014|Oconee 3|100
05/18/2014|Oyster Creek|100
05/18/2014|Palisades|100
05/18/2014|Palo Verde 1|100
05/18/2014|Palo Verde 2|100
05/18/2014|Palo Verde 3|100
05/18/2014|Peach Bottom 2|100
05/18/2014|Peach Bottom 3|100
05/18/2014|Perry 1|72
05/18/2014|Pilgrim 1|0
05/18/2014|Point Beach 1|100
05/18/2014|Point Beach 2|100
05/18/2014|Prairie Island 1|100
05/18/2014|Prairie Island 2|0
05/18/2014|Quad Cities 1|80
05/18/2014|Quad Cities 2|100
05/18/2014|River Bend 1|100
05/18/2014|Robinson 2|100
05/18/2014|Saint Lucie 1|100
05/18/2014|Saint Lucie 2|100
05/18/2014|Salem 1|100
05/18/2014|Salem 2|0
05/18/2014|Seabrook 1|100
05/18/2014|Sequoyah 1|100
05/18/2014|Sequoyah 2|0
05/18/2014|South Texas 1|0
05/18/2014|South Texas 2|100
05/18/2014|Summer|0
05/18/2014|Surry 1|100
05/18/2014|Surry 2|0
05/18/2014|Susquehanna 1|0
05/18/2014|Susquehanna 2|100
05/18/2014|Three Mile Island 1|100
05/18/2014|Turkey Point 3|100
05/18/2014|Turkey Point 4|100
05/18/2014|Vermont Yankee|100
05/18/2014|Vogtle 1|100
05/18/2014|Vogtle 2|100
05/18/2014|Waterford 3|49
05/18/2014|Watts Bar 1|100
05/18/2014|Wolf Creek 1|100
05/17/2014|Arkansas Nuclear 1|72
05/17/2014|Arkansas Nuclear 2|0
05/17/2014|Beaver Valley 1|100
05/17/2014|Beaver Valley 2|0
05/17/2014|Braidwood 1|100
05/17/2014|Braidwood 2|0
05/17/2014|Browns Ferry 1|100
05/17/2014|Browns Ferry 2|100
05/17/2014|Browns Ferry 3|100
05/17/2014|Brunswick 1|100
05/17/2014|Brunswick 2|100
05/17/2014|Byron 1|100
05/17/2014|Byron 2|100
05/17/2014|Callaway|100
05/17/2014|Calvert Cliffs 1|100
05/17/2014|Calvert Cliffs 2|100
05/17/2014|Catawba 1|0
05/17/2014|Catawba 2|100
05/17/2014|Clinton|98
05/17/2014|Columbia Generating Station|100
05/17/2014|Comanche Peak 1|85
05/17/2014|Comanche Peak 2|100
05/17/2014|Cooper|100
05/17/2014|D.C. Cook 1|100
05/17/2014|D.C. Cook 2|100
05/17/2014|Davis-Besse|100
05/17/2014|Diablo Canyon 1|100
05/17/2014|Diablo Canyon 2|100
05/17/2014|Dresden 2|100
05/17/2014|Dresden 3|100
05/17/2014|Duane Arnold|100
05/17/2014|Farley 1|100
05/17/2014|Farley 2|26
05/17/2014|Fermi 2|100
05/17/2014|FitzPatrick|100
05/17/2014|Fort Calhoun|100
05/17/2014|Ginna|0
05/17/2014|Grand Gulf 1|100
05/17/2014|Harris 1|0
05/17/2014|Hatch 1|100
05/17/2014|Hatch 2|100
05/17/2014|Hope Creek 1|100
05/17/2014|Indian Point 2|100
05/17/2014|Indian Point 3|100
05/17/2014|La Salle 1|100
05/17/2014|La Salle 2|100
05/17/2014|Limerick 1|100
05/17/2014|Limerick 2|100
05/17/2014|McGuire 1|100
05/17/2014|McGuire 2|100
05/17/2014|Millstone 2|0
05/17/2014|Millstone 3|100
05/17/2014|Monticello|88
05/17/2014|Nine Mile Point 1|100
05/17/2014|Nine Mile Point 2|100
05/17/2014|North Anna 1|100
05/17/2014|North Anna 2|100
05/17/2014|Oconee 1|100
05/17/2014|Oconee 2|100
05/17/2014|Oconee 3|100
05/17/2014|Oyster Creek|100
05/17/2014|Palisades|100
05/17/2014|Palo Verde 1|100
05/17/2014|Palo Verde 2|100
05/17/2014|Palo Verde 3|100
05/17/2014|Peach Bottom 2|55
05/17/2014|Peach Bottom 3|100
05/17/2014|Perry 1|64
05/17/2014|Pilgrim 1|0
05/17/2014|Point Beach 1|100
05/17/2014|Point Beach 2|100
05/17/2014|Prairie Island 1|100
05/17/2014|Prairie Island 2|100
05/17/2014|Quad Cities 1|100
05/17/2014|Quad Cities 2|100
05/17/2014|River Bend 1|100
05/17/2014|Robinson 2|100
05/17/2014|Saint Lucie 1|100
05/17/2014|Saint Lucie 2|100
05/17/2014|Salem 1|100
05/17/2014|Salem 2|0
05/17/2014|Seabrook 1|100
05/17/2014|Sequoyah 1|100
05/17/2014|Sequoyah 2|0
05/17/2014|South Texas 1|0
05/17/2014|South Texas 2|100
05/17/2014|Summer|0
05/17/2014|Surry 1|100
05/17/2014|Surry 2|0
05/17/2014|Susquehanna 1|0
05/17/2014|Susquehanna 2|100
05/17/2014|Three Mile Island 1|100
05/17/2014|Turkey Point 3|100
05/17/2014|Turkey Point 4|100
05/17/2014|Vermont Yankee|97
05/17/2014|Vogtle 1|100
05/17/2014|Vogtle 2|100
05/17/2014|Waterford 3|49
05/17/2014|Watts Bar 1|100
05/17/2014|Wolf Creek 1|100
05/16/2014|Arkansas Nuclear 1|72
05/16/2014|Arkansas Nuclear 2|0
05/16/2014|Beaver Valley 1|100
05/16/2014|Beaver Valley 2|0
05/16/2014|Braidwood 1|100
05/16/2014|Braidwood 2|0
05/16/2014|Browns Ferry 1|100
05/16/2014|Browns Ferry 2|100
05/16/2014|Browns Ferry 3|100
05/16/2014|Brunswick 1|100
05/16/2014|Brunswick 2|100
05/16/2014|Byron 1|100
05/16/2014|Byron 2|100
05/16/2014|Callaway|100
05/16/2014|Calvert Cliffs 1|100
05/16/2014|Calvert Cliffs 2|100
05/16/2014|Catawba 1|0
05/16/2014|Catawba 2|100
05/16/2014|Clinton|97
05/16/2014|Columbia Generating Station|100
05/16/2014|Comanche Peak 1|100
05/16/2014|Comanche Peak 2|100
05/16/2014|Cooper|100
05/16/2014|D.C. Cook 1|100
05/16/2014|D.C. Cook 2|100
05/16/2014|Davis-Besse|100
05/16/2014|Diablo Canyon 1|100
05/16/2014|Diablo Canyon 2|100
05/16/2014|Dresden 2|100
05/16/2014|Dresden 3|100
05/16/2014|Duane Arnold|98
05/16/2014|Farley 1|100
05/16/2014|Farley 2|100
05/16/2014|Fermi 2|100
05/16/2014|FitzPatrick|100
05/16/2014|Fort Calhoun|94
05/16/2014|Ginna|0
05/16/2014|Grand Gulf 1|100
05/16/2014|Harris 1|0
05/16/2014|Hatch 1|100
05/16/2014|Hatch 2|100
05/16/2014|Hope Creek 1|100
05/16/2014|Indian Point 2|100
05/16/2014|Indian Point 3|100
05/16/2014|La Salle 1|100
05/16/2014|La Salle 2|100
05/16/2014|Limerick 1|100
05/16/2014|Limerick 2|100
05/16/2014|McGuire 1|100
05/16/2014|McGuire 2|100
05/16/2014|Millstone 2|0
05/16/2014|Millstone 3|100
05/16/2014|Monticello|88
05/16/2014|Nine Mile Point 1|100
05/16/2014|Nine Mile Point 2|100
05/16/2014|North Anna 1|100
05/16/2014|North Anna 2|100
05/16/2014|Oconee 1|100
05/16/2014|Oconee 2|100
05/16/2014|Oconee 3|89
05/16/2014|Oyster Creek|100
05/16/2014|Palisades|100
05/16/2014|Palo Verde 1|100
05/16/2014|Palo Verde 2|100
05/16/2014|Palo Verde 3|100
05/16/2014|Peach Bottom 2|100
05/16/2014|Peach Bottom 3|100
05/16/2014|Perry 1|94
05/16/2014|Pilgrim 1|0
05/16/2014|Point Beach 1|100
05/16/2014|Point Beach 2|100
05/16/2014|Prairie Island 1|100
05/16/2014|Prairie Island 2|100
05/16/2014|Quad Cities 1|100
05/16/2014|Quad Cities 2|100
05/16/2014|River Bend 1|100
05/16/2014|Robinson 2|100
05/16/2014|Saint Lucie 1|100
05/16/2014|Saint Lucie 2|100
05/16/2014|Salem 1|100
05/16/2014|Salem 2|0
05/16/2014|Seabrook 1|100
05/16/2014|Sequoyah 1|100
05/16/2014|Sequoyah 2|0
05/16/2014|South Texas 1|0
05/16/2014|South Texas 2|100
05/16/2014|Summer|0
05/16/2014|Surry 1|100
05/16/2014|Surry 2|0
05/16/2014|Susquehanna 1|0
05/16/2014|Susquehanna 2|100
05/16/2014|Three Mile Island 1|100
05/16/2014|Turkey Point 3|100
05/16/2014|Turkey Point 4|100
05/16/2014|Vermont Yankee|100
05/16/2014|Vogtle 1|100
05/16/2014|Vogtle 2|100
05/16/2014|Waterford 3|49
05/16/2014|Watts Bar 1|100
05/16/2014|Wolf Creek 1|100
05/15/2014|Arkansas Nuclear 1|72
05/15/2014|Arkansas Nuclear 2|0
05/15/2014|Beaver Valley 1|100
05/15/2014|Beaver Valley 2|0
05/15/2014|Braidwood 1|100
05/15/2014|Braidwood 2|0
05/15/2014|Browns Ferry 1|100
05/15/2014|Browns Ferry 2|100
05/15/2014|Browns Ferry 3|100
05/15/2014|Brunswick 1|100
05/15/2014|Brunswick 2|100
05/15/2014|Byron 1|100
05/15/2014|Byron 2|100
05/15/2014|Callaway|100
05/15/2014|Calvert Cliffs 1|100
05/15/2014|Calvert Cliffs 2|100
05/15/2014|Catawba 1|0
05/15/2014|Catawba 2|100
05/15/2014|Clinton|97
05/15/2014|Columbia Generating Station|100
05/15/2014|Comanche Peak 1|100
05/15/2014|Comanche Peak 2|100
05/15/2014|Cooper|100
05/15/2014|D.C. Cook 1|100
05/15/2014|D.C. Cook 2|100
05/15/2014|Davis-Besse|100
05/15/2014|Diablo Canyon 1|100
05/15/2014|Diablo Canyon 2|100
05/15/2014|Dresden 2|100
05/15/2014|Dresden 3|100
05/15/2014|Duane Arnold|100
05/15/2014|Farley 1|100
05/15/2014|Farley 2|100
05/15/2014|Fermi 2|100
05/15/2014|FitzPatrick|100
05/15/2014|Fort Calhoun|90
05/15/2014|Ginna|0
05/15/2014|Grand Gulf 1|100
05/15/2014|Harris 1|100
05/15/2014|Hatch 1|100
05/15/2014|Hatch 2|100
05/15/2014|Hope Creek 1|100
05/15/2014|Indian Point 2|100
05/15/2014|Indian Point 3|100
05/15/2014|La Salle 1|100
05/15/2014|La Salle 2|100
05/15/2014|Limerick 1|100
05/15/2014|Limerick 2|100
05/15/2014|McGuire 1|100
05/15/2014|McGuire 2|100
05/15/2014|Millstone 2|0
05/15/2014|Millstone 3|100
05/15/2014|Monticello|88
05/15/2014|Nine Mile Point 1|100
05/15/2014|Nine Mile Point 2|100
05/15/2014|North Anna 1|100
05/15/2014|North Anna 2|100
05/15/2014|Oconee 1|100
05/15/2014|Oconee 2|100
05/15/2014|Oconee 3|20
05/15/2014|Oyster Creek|100
05/15/2014|Palisades|100
05/15/2014|Palo Verde 1|100
05/15/2014|Palo Verde 2|100
05/15/2014|Palo Verde 3|100
05/15/2014|Peach Bottom 2|100
05/15/2014|Peach Bottom 3|100
05/15/2014|Perry 1|93
05/15/2014|Pilgrim 1|0
05/15/2014|Point Beach 1|100
05/15/2014|Point Beach 2|100
05/15/2014|Prairie Island 1|100
05/15/2014|Prairie Island 2|100
05/15/2014|Quad Cities 1|100
05/15/2014|Quad Cities 2|100
05/15/2014|River Bend 1|100
05/15/2014|Robinson 2|100
05/15/2014|Saint Lucie 1|100
05/15/2014|Saint Lucie 2|100
05/15/2014|Salem 1|100
05/15/2014|Salem 2|0
05/15/2014|Seabrook 1|100
05/15/2014|Sequoyah 1|100
05/15/2014|Sequoyah 2|0
05/15/2014|South Texas 1|0
05/15/2014|South Texas 2|100
05/15/2014|Summer|0
05/15/2014|Surry 1|100
05/15/2014|Surry 2|0
05/15/2014|Susquehanna 1|0
05/15/2014|Susquehanna 2|100
05/15/2014|Three Mile Island 1|100
05/15/2014|Turkey Point 3|100
05/15/2014|Turkey Point 4|100
05/15/2014|Vermont Yankee|100
05/15/2014|Vogtle 1|100
05/15/2014|Vogtle 2|100
05/15/2014|Waterford 3|46
05/15/2014|Watts Bar 1|100
05/15/2014|Wolf Creek 1|80
05/14/2014|Arkansas Nuclear 1|72
05/14/2014|Arkansas Nuclear 2|0
05/14/2014|Beaver Valley 1|100
05/14/2014|Beaver Valley 2|0
05/14/2014|Braidwood 1|100
05/14/2014|Braidwood 2|0
05/14/2014|Browns Ferry 1|100
05/14/2014|Browns Ferry 2|100
05/14/2014|Browns Ferry 3|100
05/14/2014|Brunswick 1|100
05/14/2014|Brunswick 2|100
05/14/2014|Byron 1|100
05/14/2014|Byron 2|100
05/14/2014|Callaway|100
05/14/2014|Calvert Cliffs 1|100
05/14/2014|Calvert Cliffs 2|100
05/14/2014|Catawba 1|0
05/14/2014|Catawba 2|100
05/14/2014|Clinton|97
05/14/2014|Columbia Generating Station|100
05/14/2014|Comanche Peak 1|100
05/14/2014|Comanche Peak 2|100
05/14/2014|Cooper|100
05/14/2014|D.C. Cook 1|100
05/14/2014|D.C. Cook 2|100
05/14/2014|Davis-Besse|100
05/14/2014|Diablo Canyon 1|100
05/14/2014|Diablo Canyon 2|100
05/14/2014|Dresden 2|100
05/14/2014|Dresden 3|100
05/14/2014|Duane Arnold|100
05/14/2014|Farley 1|100
05/14/2014|Farley 2|100
05/14/2014|Fermi 2|100
05/14/2014|FitzPatrick|100
05/14/2014|Fort Calhoun|100
05/14/2014|Ginna|0
05/14/2014|Grand Gulf 1|100
05/14/2014|Harris 1|100
05/14/2014|Hatch 1|100
05/14/2014|Hatch 2|100
05/14/2014|Hope Creek 1|100
05/14/2014|Indian Point 2|100
05/14/2014|Indian Point 3|100
05/14/2014|La Salle 1|100
05/14/2014|La Salle 2|100
05/14/2014|Limerick 1|100
05/14/2014|Limerick 2|100
05/14/2014|McGuire 1|100
05/14/2014|McGuire 2|100
05/14/2014|Millstone 2|0
05/14/2014|Millstone 3|100
05/14/2014|Monticello|89
05/14/2014|Nine Mile Point 1|100
05/14/2014|Nine Mile Point 2|100
05/14/2014|North Anna 1|100
05/14/2014|North Anna 2|100
05/14/2014|Oconee 1|100
05/14/2014|Oconee 2|100
05/14/2014|Oconee 3|0
05/14/2014|Oyster Creek|100
05/14/2014|Palisades|100
05/14/2014|Palo Verde 1|100
05/14/2014|Palo Verde 2|100
05/14/2014|Palo Verde 3|100
05/14/2014|Peach Bottom 2|100
05/14/2014|Peach Bottom 3|100
05/14/2014|Perry 1|94
05/14/2014|Pilgrim 1|0
05/14/2014|Point Beach 1|100
05/14/2014|Point Beach 2|100
05/14/2014|Prairie Island 1|100
05/14/2014|Prairie Island 2|100
05/14/2014|Quad Cities 1|100
05/14/2014|Quad Cities 2|100
05/14/2014|River Bend 1|100
05/14/2014|Robinson 2|100
05/14/2014|Saint Lucie 1|100
05/14/2014|Saint Lucie 2|100
05/14/2014|Salem 1|100
05/14/2014|Salem 2|0
05/14/2014|Seabrook 1|100
05/14/2014|Sequoyah 1|100
05/14/2014|Sequoyah 2|0
05/14/2014|South Texas 1|0
05/14/2014|South Texas 2|100
05/14/2014|Summer|0
05/14/2014|Surry 1|100
05/14/2014|Surry 2|0
05/14/2014|Susquehanna 1|0
05/14/2014|Susquehanna 2|100
05/14/2014|Three Mile Island 1|100
05/14/2014|Turkey Point 3|100
05/14/2014|Turkey Point 4|100
05/14/2014|Vermont Yankee|100
05/14/2014|Vogtle 1|100
05/14/2014|Vogtle 2|100
05/14/2014|Waterford 3|0
05/14/2014|Watts Bar 1|100
05/14/2014|Wolf Creek 1|50
05/13/2014|Arkansas Nuclear 1|72
05/13/2014|Arkansas Nuclear 2|0
05/13/2014|Beaver Valley 1|100
05/13/2014|Beaver Valley 2|0
05/13/2014|Braidwood 1|100
05/13/2014|Braidwood 2|0
05/13/2014|Browns Ferry 1|100
05/13/2014|Browns Ferry 2|96
05/13/2014|Browns Ferry 3|100
05/13/2014|Brunswick 1|100
05/13/2014|Brunswick 2|100
05/13/2014|Byron 1|100
05/13/2014|Byron 2|100
05/13/2014|Callaway|100
05/13/2014|Calvert Cliffs 1|100
05/13/2014|Calvert Cliffs 2|100
05/13/2014|Catawba 1|0
05/13/2014|Catawba 2|100
05/13/2014|Clinton|97
05/13/2014|Columbia Generating Station|100
05/13/2014|Comanche Peak 1|100
05/13/2014|Comanche Peak 2|100
05/13/2014|Cooper|100
05/13/2014|D.C. Cook 1|100
05/13/2014|D.C. Cook 2|100
05/13/2014|Davis-Besse|100
05/13/2014|Diablo Canyon 1|100
05/13/2014|Diablo Canyon 2|100
05/13/2014|Dresden 2|100
05/13/2014|Dresden 3|100
05/13/2014|Duane Arnold|100
05/13/2014|Farley 1|100
05/13/2014|Farley 2|100
05/13/2014|Fermi 2|100
05/13/2014|FitzPatrick|100
05/13/2014|Fort Calhoun|100
05/13/2014|Ginna|0
05/13/2014|Grand Gulf 1|100
05/13/2014|Harris 1|100
05/13/2014|Hatch 1|100
05/13/2014|Hatch 2|100
05/13/2014|Hope Creek 1|100
05/13/2014|Indian Point 2|100
05/13/2014|Indian Point 3|100
05/13/2014|La Salle 1|100
05/13/2014|La Salle 2|100
05/13/2014|Limerick 1|100
05/13/2014|Limerick 2|100
05/13/2014|McGuire 1|100
05/13/2014|McGuire 2|100
05/13/2014|Millstone 2|0
05/13/2014|Millstone 3|100
05/13/2014|Monticello|89
05/13/2014|Nine Mile Point 1|100
05/13/2014|Nine Mile Point 2|100
05/13/2014|North Anna 1|100
05/13/2014|North Anna 2|100
05/13/2014|Oconee 1|100
05/13/2014|Oconee 2|100
05/13/2014|Oconee 3|0
05/13/2014|Oyster Creek|100
05/13/2014|Palisades|100
05/13/2014|Palo Verde 1|100
05/13/2014|Palo Verde 2|100
05/13/2014|Palo Verde 3|100
05/13/2014|Peach Bottom 2|100
05/13/2014|Peach Bottom 3|100
05/13/2014|Perry 1|95
05/13/2014|Pilgrim 1|100
05/13/2014|Point Beach 1|100
05/13/2014|Point Beach 2|100
05/13/2014|Prairie Island 1|100
05/13/2014|Prairie Island 2|100
05/13/2014|Quad Cities 1|100
05/13/2014|Quad Cities 2|84
05/13/2014|River Bend 1|100
05/13/2014|Robinson 2|100
05/13/2014|Saint Lucie 1|100
05/13/2014|Saint Lucie 2|100
05/13/2014|Salem 1|100
05/13/2014|Salem 2|0
05/13/2014|Seabrook 1|100
05/13/2014|Sequoyah 1|100
05/13/2014|Sequoyah 2|0
05/13/2014|South Texas 1|0
05/13/2014|South Texas 2|100
05/13/2014|Summer|0
05/13/2014|Surry 1|100
05/13/2014|Surry 2|0
05/13/2014|Susquehanna 1|0
05/13/2014|Susquehanna 2|100
05/13/2014|Three Mile Island 1|100
05/13/2014|Turkey Point 3|100
05/13/2014|Turkey Point 4|100
05/13/2014|Vermont Yankee|100
05/13/2014|Vogtle 1|100
05/13/2014|Vogtle 2|100
05/13/2014|Waterford 3|0
05/13/2014|Watts Bar 1|100
05/13/2014|Wolf Creek 1|0
05/12/2014|Arkansas Nuclear 1|72
05/12/2014|Arkansas Nuclear 2|0
05/12/2014|Beaver Valley 1|100
05/12/2014|Beaver Valley 2|0
05/12/2014|Braidwood 1|100
05/12/2014|Braidwood 2|0
05/12/2014|Browns Ferry 1|100
05/12/2014|Browns Ferry 2|99
05/12/2014|Browns Ferry 3|88
05/12/2014|Brunswick 1|100
05/12/2014|Brunswick 2|100
05/12/2014|Byron 1|100
05/12/2014|Byron 2|100
05/12/2014|Callaway|100
05/12/2014|Calvert Cliffs 1|100
05/12/2014|Calvert Cliffs 2|100
05/12/2014|Catawba 1|0
05/12/2014|Catawba 2|100
05/12/2014|Clinton|91
05/12/2014|Columbia Generating Station|100
05/12/2014|Comanche Peak 1|100
05/12/2014|Comanche Peak 2|100
05/12/2014|Cooper|100
05/12/2014|D.C. Cook 1|100
05/12/2014|D.C. Cook 2|100
05/12/2014|Davis-Besse|100
05/12/2014|Diablo Canyon 1|100
05/12/2014|Diablo Canyon 2|100
05/12/2014|Dresden 2|100
05/12/2014|Dresden 3|100
05/12/2014|Duane Arnold|100
05/12/2014|Farley 1|100
05/12/2014|Farley 2|100
05/12/2014|Fermi 2|100
05/12/2014|FitzPatrick|100
05/12/2014|Fort Calhoun|100
05/12/2014|Ginna|0
05/12/2014|Grand Gulf 1|100
05/12/2014|Harris 1|100
05/12/2014|Hatch 1|100
05/12/2014|Hatch 2|100
05/12/2014|Hope Creek 1|100
05/12/2014|Indian Point 2|100
05/12/2014|Indian Point 3|100
05/12/2014|La Salle 1|100
05/12/2014|La Salle 2|100
05/12/2014|Limerick 1|100
05/12/2014|Limerick 2|100
05/12/2014|McGuire 1|100
05/12/2014|McGuire 2|100
05/12/2014|Millstone 2|0
05/12/2014|Millstone 3|100
05/12/2014|Monticello|88
05/12/2014|Nine Mile Point 1|100
05/12/2014|Nine Mile Point 2|100
05/12/2014|North Anna 1|100
05/12/2014|North Anna 2|100
